ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sudeste,ES,3203205,Interior,Estadual,Urbana,243.187681,217.610939,Feminino,Parda,Março,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3144706,Interior,Estadual,Urbana,307.96541,261.344786,Feminino,Branca,Setembro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1505403,Interior,Estadual,Urbana,192.113159,248.83843,Feminino,Parda,Julho,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Norte,AC,1200385,Interior,Estadual,Urbana,270.196817,208.848867,Feminino,Branca,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2924405,Interior,Municipal,Rural,255.017824,191.172303,Masculino,Não quero declarar,Janeiro,1998 ou antes,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,MA,2111748,Interior,Municipal,Urbana,239.589368,141.19098,Feminino,Preta,Agosto,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,187.415403,176.919312,Feminino,Parda,Agosto,NA,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,SE,2804003,Interior,Municipal,Urbana,248.859157,205.306132,Feminino,Parda,Outubro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,BA,2905404,Interior,Municipal,Rural,167.850813,202.017874,Feminino,Parda,Outubro,1999,Não tem,Nunca estudou,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,247.417033,259.541308,Masculino,Parda,Março,2003,NA,Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2905602,Interior,Municipal,Urbana,287.889058,271.960192,Masculino,Parda,Outubro,1998 ou antes,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4307005,Interior,Estadual,Urbana,295.775949,283.663542,Feminino,Branca,Julho,2001,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Nordeste,PI,2207900,Interior,Municipal,Urbana,265.725825,216.6013,Feminino,Parda,Agosto,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3519071,Interior,Estadual,Urbana,251.723681,235.217861,Feminino,Branca,Dezembro,2003,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2932903,Interior,Estadual,Urbana,209.963739,298.403579,Masculino,Preta,Abril,2001,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104808,Interior,Estadual,Urbana,321.816984,307.851171,Masculino,Branca,Agosto,2003,"Sim, quatro ou mais","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,6310376,Interior,Estadual,Urbana,234.936899,198.804009,Masculino,Parda,Outubro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3156205,Interior,Municipal,Urbana,290.833578,260.337718,Masculino,Parda,Março,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,ES,3204708,Interior,Municipal,Urbana,223.143118,212.356446,Feminino,Branca,Novembro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303500,Interior,Estadual,Urbana,244.858277,223.134499,Feminino,Parda,Setembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3531209,Interior,Municipal,Urbana,267.495589,252.332763,Feminino,Branca,Janeiro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3204807,Interior,Estadual,Urbana,349.956965,299.370907,Feminino,Amarela,Maio,2000,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3139607,Interior,Estadual,Urbana,322.68834,355.718478,Feminino,Amarela,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,274.1734,251.429766,Feminino,Não quero declarar,Janeiro,2003,"Sim, três",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3115508,Interior,Estadual,Urbana,228.164382,231.492526,Masculino,Não quero declarar,Outubro,2001,NA,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,315.338224,251.243421,Masculino,Indígena,Novembro,2000,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3523107,Interior,Estadual,Urbana,255.059254,225.17278,Masculino,NA,Dezembro,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3512209,Interior,Estadual,Urbana,324.291943,391.79815,Masculino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,AL,2701605,Interior,Municipal,Urbana,196.507295,236.985512,Masculino,Não quero declarar,Outubro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3505609,Interior,Municipal,Urbana,294.949493,325.578988,Masculino,Branca,Outubro,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3520004,Interior,Estadual,Urbana,270.474046,188.405074,Masculino,Parda,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303500,Interior,Estadual,Urbana,225.982244,216.239286,Feminino,Parda,Outubro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303708,Interior,Municipal,Rural,345.69015,354.793572,Feminino,Preta,Março,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104204,Interior,Estadual,Urbana,281.002113,336.087695,Masculino,Parda,Agosto,2003,"Sim, dois",Completou a Faculdade,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4300604,Interior,Estadual,Urbana,260.066635,263.072306,Feminino,Branca,Janeiro,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3116100,Interior,Estadual,Rural,307.933401,272.027654,Feminino,Não quero declarar,Setembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Não,Ainda não sei
2017,Sudeste,RJ,3302502,Interior,Municipal,Urbana,295.040562,226.785218,Feminino,Preta,Novembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2613107,Interior,Municipal,Urbana,250.144871,223.27082,Masculino,Branca,Fevereiro,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3507506,Interior,Estadual,Urbana,303.189587,306.032714,Feminino,Amarela,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2207959,Interior,Municipal,Rural,177.744149,157.497287,Masculino,Preta,Dezembro,1999,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,NA,Somente trabalhar
2017,Centro-Oeste,MS,5003306,Interior,Estadual,Urbana,246.290925,192.288976,Feminino,Parda,Julho,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,MG,3152006,Interior,Estadual,Urbana,337.006609,376.89446,Masculino,Branca,Julho,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,288.126015,248.740563,Feminino,Branca,Junho,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5219712,Interior,Estadual,Urbana,298.032463,283.236693,Masculino,Parda,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,NA,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2610806,Interior,Municipal,Rural,268.255712,244.160466,Feminino,Branca,Abril,2002,Não tem,Completou a Faculdade,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,235.523643,269.763512,NA,Branca,NA,2002,NA,Completou a Faculdade,NA,NA,NA,NA,NA
2017,Sul,PR,4106902,Capital,Estadual,Urbana,272.73337,294.181249,Feminino,Parda,Janeiro,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2928901,Interior,Municipal,Rural,195.424821,245.091185,Feminino,Parda,Fevereiro,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2303709,Interior,Municipal,Urbana,261.688032,268.952737,Masculino,Parda,Outubro,2002,"Sim, três",Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3503208,Interior,Municipal,Rural,194.278769,181.585651,Masculino,Parda,Novembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,RS,4301602,Interior,Municipal,Urbana,226.29567,188.610367,Feminino,Branca,Junho,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PB,2512507,Interior,Municipal,Urbana,175.261036,234.091631,Feminino,Branca,Agosto,2001,Não tem,Nunca estudou,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3165537,Interior,Estadual,Urbana,190.043632,229.775066,Feminino,Parda,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3303500,Interior,Estadual,Urbana,199.876585,194.927262,Feminino,Não quero declarar,Janeiro,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111300,Capital,Municipal,Urbana,277.350855,238.535182,Feminino,Parda,Junho,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2924009,Interior,Municipal,Urbana,207.797303,262.211173,Feminino,Não quero declarar,Março,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2928901,Interior,Municipal,Urbana,256.815355,227.577156,Feminino,Preta,Abril,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,PE,2607208,Interior,Municipal,Urbana,239.951001,272.392072,Masculino,Preta,Fevereiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,PA,1501402,Capital,Estadual,Urbana,239.076449,275.125821,Feminino,Branca,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3554102,Interior,Municipal,Urbana,286.225735,250.405763,Masculino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5006275,Interior,Municipal,Urbana,312.887727,297.463023,Feminino,Branca,Novembro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3518701,Interior,Municipal,Urbana,292.407761,292.678192,Feminino,Branca,Junho,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,276.734856,260.096375,Feminino,Parda,Outubro,2002,"Sim, quatro ou mais",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3529401,Interior,Estadual,Urbana,254.621868,211.062482,Masculino,Branca,Março,2000,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,MA,2112803,Interior,Municipal,Urbana,249.028349,266.736607,Masculino,Parda,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,TO,1713205,Interior,Estadual,Urbana,299.040175,260.27305,Feminino,Parda,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
